Name	SMILES
aldoxorubicin	COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(\CO)=N\NC(=O)CCCCCN1C(=O)C=CC1=O, COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(\CO)=N\NC(=O)CCCCCN1C(=O)C=CC1=O, COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(\CO)=N\NC(=O)CCCCCN1C(=O)C=CC1=O
alectinib	CCc1cc2C(=O)c3c([nH]c4cc(ccc34)C#N)C(C)(C)c2cc1N1CCC(CC1)N1CCOCC1, CCc1cc2C(=O)c3c([nH]c4cc(ccc34)C#N)C(C)(C)c2cc1N1CCC(CC1)N1CCOCC1
alendronate	NCCCC(O)(P(O)(O)=O)P(O)(O)=O, NCCCC(O)(P(O)(O)=O)P(O)(O)=O, NCCCC(O)(P(O)(O)=O)P(O)(O)=O
alexidine	CCCCC(CC)C\N=C(/N)N\C(N)=N\CCCCCC\N=C(/N)N\C(N)=N\CC(CC)CCCC
alfacalcidol	CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C, CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C, CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C
alfadolone-acetate	CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
alfaxalone	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C
alfuzosin	COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C1CCCO1, COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C1CCCO1
algestone-acetophenide	CC(=O)[C@@]12OC(C)(O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]21C)c1ccccc1
alibendol	COc1cc(CC=C)cc(C(=O)NCCO)c1O
alimemazine	CC(CN(C)C)CN1c2ccccc2Sc2ccccc12
alisertib	COc1cc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2OC)ccc1C(O)=O
aliskiren-hemifumarate	COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1OC, COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1OC, COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)ccc1OC
alizapride	COc1cc2[nH]nnc2cc1C(=O)NCC1CCCN1CC=C
alizarin	Oc1ccc2C(=O)c3ccccc3C(=O)c2c1O, Oc1ccc2C(=O)c3ccccc3C(=O)c2c1O
allantoin	NC(=O)NC1NC(=O)NC1=O
allicin	C=CCSS(=O)CC=C
allopregnanolone	CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
allopurinol	O=c1[nH]cnc2[nH]ncc12, O=c1[nH]cnc2[nH]ncc12, O=c1[nH]cnc2[nH]ncc12
allopurinol-riboside	OC[C@H]1O[C@H](C(O)[C@H]1O)n1[nH]cc2c1ncnc2=O
allylestrenol	C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@@]2(O)CC=C
allylisothiocyanate	C=CCN=C=S
allylthiourea	NC(S)=NCC=C, NC(S)=NCC=C
almitrine	Fc1ccc(cc1)C(N1CCN(CC1)c1nc(NCC=C)nc(NCC=C)n1)c1ccc(F)cc1
almorexant	CNC(=O)[C@H](N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(cc1)C(F)(F)F)c1ccccc1
almotriptan	CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12, CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12
aloe-emodin	OCc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1
alogliptin	Cn1c(=O)cc(N2CCCC(N)C2)n(Cc2ccccc2C#N)c1=O, Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O, Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O
aloin	OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@H]1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc12, OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@H]1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc12, OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@H]1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc12
aloperine	C1CCN2C[C@H]3C[C@H](C=C4CCCN[C@@H]34)[C@H]2C1
alosetron	Cc1[nH]cnc1CN1CCc2c(C1=O)c1ccccc1n2C
aloxistatin	CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C, CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C, CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C, CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C
alpelisib	Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(c1)C(C)(C)C(F)(F)F
alpha-Asarone	COc1cc(OC)c(\C=C\C)cc1OC
alpha-D-glucopyranose	OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
alpha-linolenic-acid	CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O, CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O
alpha-methylhistamine-dihydrobromide-(R)-(-)	C[C@@H](N)Cc1c[nH]cn1
alpha-methylhistamine-dihydrobromide-(S)-(+)	C[C@H](N)Cc1c[nH]cn1
alpha-methylserotonin	CC(N)Cc1c[nH]c2ccc(O)cc12, CC(N)Cc1c[nH]c2ccc(O)cc12
alpha-tochopherol	CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1
alpha-tochopheryl-acetate	CC(C)CCCC(C)CCCC(C)CCCC1(C)CCc2c(C)c(OC(C)=O)c(C)c(C)c2O1
alpidem	CCCN(CCC)C(=O)Cc1c(nc2ccc(Cl)cn12)-c1ccc(Cl)cc1
alprenolol	CC(C)NCC(O)COc1ccccc1CC=C
alprostadil	CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O, CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O
alrestatin	OC(=O)CN1C(=O)c2cccc3cccc(C1=O)c23, OC(=O)CN1C(=O)c2cccc3cccc(C1=O)c23
ALS-8176	Nc1ccn([C@@H]2O[C@@](CO)(CCl)[C@@H](O)[C@H]2F)c(=O)n1
altanserin	Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1, Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1
althiazide	NS(=O)(=O)c1cc2c(NC(CSCC=C)NS2(=O)=O)cc1Cl
altinicline	CN1CCC[C@H]1c1cncc(c1)C#C
altiratinib	Fc1ccc(NC(=O)C2(CC2)C(=O)Nc2cc(F)c(Oc3ccnc(NC(=O)C4CC4)c3)cc2F)cc1
altrenogest	C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(O)CC=C, C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(O)CC=C
altretamine	CN(C)c1nc(nc(n1)N(C)C)N(C)C, CN(C)c1nc(nc(n1)N(C)C)N(C)C
alverine	CCN(CCCc1ccccc1)CCCc1ccccc1, CCN(CCCc1ccccc1)CCCc1ccccc1
alvespimycin	CO[C@H]1C[C@H](C)CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O, CO[C@H]1C[C@H](C)CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O
alvimopan	C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(O)=O)CC[C@@]1(C)c1cccc(O)c1
alvocidib	CN1CC[C@@H]([C@H](O)C1)c1c(O)cc(O)c2c1oc(cc2=O)-c1ccccc1Cl, CN1CC[C@@H]([C@H](O)C1)c1c(O)cc(O)c2c1oc(cc2=O)-c1ccccc1Cl
ALX-5407	CN(CC[C@@H](Oc1ccc(cc1)-c1ccccc1)c1ccc(F)cc1)CC(O)=O, CN(CC[C@@H](Oc1ccc(cc1)-c1ccccc1)c1ccc(F)cc1)CC(O)=O
AM-1241	CN1CCCCC1Cn1cc(C(=O)c2cc(ccc2I)[N+]([O-])=O)c2ccccc12
AM-24	Oc1c(I)cc(I)cc1I
AM-251	Cc1c(nn(c1-c1ccc(I)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1, Cc1c(nn(c1-c1ccc(I)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1
AM-281	Cc1c(nn(c1-c1ccc(I)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCOCC1
AM-404	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)Nc1ccc(O)cc1
AM-580	CC1(C)CCC(C)(C)c2cc(ccc12)C(=O)Nc1ccc(cc1)C(O)=O, CC1(C)CCC(C)(C)c2cc(ccc12)C(=O)Nc1ccc(cc1)C(O)=O
AM-630	COc1ccc(cc1)C(=O)c1c(C)n(CCN2CCOCC2)c2cc(I)ccc12, COc1ccc(cc1)C(=O)c1c(C)n(CCN2CCOCC2)c2cc(I)ccc12
AM-92016	CN(CCc1ccc(Cl)c(Cl)c1)CC(O)COc1ccc(NS(C)(=O)=O)cc1, CN(CCc1ccc(Cl)c(Cl)c1)CC(O)COc1ccc(NS(C)(=O)=O)cc1
amantadine	NC12CC3CC(CC(C3)C1)C2, NC12CC3CC(CC(C3)C1)C2
ambazone	NC(=N)N=Nc1ccc(NNC(S)=N)cc1, NC(=N)N=Nc1ccc(NNC(S)=N)cc1, NC(=N)N=Nc1ccc(NNC(S)=N)cc1
ambenonium	CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl
ambrisentan	COC([C@H](Oc1nc(C)cc(C)n1)C(O)=O)(c1ccccc1)c1ccccc1
ambroxol	Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1, Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1, Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1, Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1
amcinonide	CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1CC1C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C
AMD-3465	C(NCc1ccccn1)c1ccc(CN2CCCNCCNCCCNCC2)cc1
amdinocillin	CC1(C)S[C@@H]2[C@H](\N=C\N3CCCCCC3)C(=O)N2[C@H]1C(O)=O
AMD11070	NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc12
ameltolide	Cc1cccc(C)c1NC(=O)c1ccc(N)cc1
amezinium	COc1cc(N)cn[n+]1-c1ccccc1
amfenac	Nc1c(CC(O)=O)cccc1C(=O)c1ccccc1
amfepramone	CCN(CC)C(C)C(=O)c1ccccc1
amflutizole	Nc1c(snc1-c1cccc(c1)C(F)(F)F)C(O)=O
AMG-PERK-44	Cc1ccc2cc(ccc2n1)-c1c(C)ccc(C(=O)c2c(-c3ccccc3)n(C)n(-c3ccccc3)c2=O)c1N
AMG-208	COc1ccc2c(OCc3nnc4ccc(nn34)-c3ccccc3)ccnc2c1
AMG-232	CC(C)[C@@H](CS(=O)(=O)C(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
AMG-319	C[C@H](Nc1ncnc2[nH]cnc12)c1cc2ccc(F)cc2nc1-c1ccccn1
AMG-337	COCCOc1cnc2ccn([C@H](C)c3nnc4c(F)cc(cn34)-c3cnn(C)c3)c(=O)c2c1
AMG-487	CCOc1ccc(cc1)-n1c(nc2ncccc2c1=O)[C@@H](C)N(Cc1cccnc1)C(=O)Cc1ccc(OC(F)(F)F)cc1
AMG-487-(+/-)	CCOc1ccc(cc1)-n1c(nc2ncccc2c1=O)C(C)N(Cc1cccnc1)C(=O)Cc1ccc(OC(F)(F)F)cc1
AMG-517	CC(=O)Nc1nc2c(Oc3cc(ncn3)-c3ccc(cc3)C(F)(F)F)cccc2s1
AMG-548	Cn1c(NC[C@@H](N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O, Cn1c(NC[C@@H](N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O
AMG-837	CC#C[C@@H](CC(O)=O)c1ccc(OCc2cccc(c2)-c2ccc(cc2)C(F)(F)F)cc1
AMG-925	C[C@H]1CC[C@@H](CC1)n1c2cnccc2c2cnc(Nc3ccc4CN(CCc4n3)C(=O)CO)nc12
AMG-9810	CC(C)(C)c1ccc(cc1)\C=C\C(=O)Nc1ccc2OCCOc2c1, CC(C)(C)c1ccc(cc1)\C=C\C(=O)Nc1ccc2OCCOc2c1
AMG319	CC(Nc1ncnc2nc[nH]c12)c1cc2ccc(F)cc2nc1-c1ccccn1
AMG458	COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1, COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1
AMG900	Cc1csc(c1)-c1nnc(Nc2ccc(Oc3ncccc3-c3ccnc(N)n3)cc2)c2ccccc12
AMI-1	Oc1cc(cc2cc(NC(=O)Nc3ccc4c(O)cc(cc4c3)S(O)(=O)=O)ccc12)S(O)(=O)=O
amibegron	CCOC(=O)COc1ccc2CC[C@@H](Cc2c1)NC[C@H](O)c1cccc(Cl)c1, CCOC(=O)COc1ccc2CC[C@@H](Cc2c1)NC[C@H](O)c1cccc(Cl)c1
amidopyrine	CN(C)c1c(C)n(C)n(-c2ccccc2)c1=O, CN(C)c1c(C)n(C)n(-c2ccccc2)c1=O, CN(C)c1c(C)n(C)n(-c2ccccc2)c1=O
amifampridine	Nc1ccncc1N
amiflamine	CC(N)Cc1ccc(cc1C)N(C)C
amifostine	NCCCNCCSP(O)(O)=O
amikacin	NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1OC1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O, NCC[C@@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)C1O, NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O, NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O, NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1OC1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
amiloride	NC(=N)NC(=O)c1nc(Cl)c(N)nc1N, NC(=N)NC(=O)c1nc(Cl)c(N)nc1N, NC(=N)NC(=O)c1nc(Cl)c(N)nc1N, NC(=N)NC(=O)c1nc(Cl)c(N)nc1N
amineptine	OC(=O)CCCCCCNC1c2ccccc2CCc2ccccc12
aminocaproic-acid	NCCCCCC(O)=O, NCCCCCC(O)=O, NCCCCCC(O)=O
aminoglutethimide	CCC1(CCC(=O)NC1=O)c1ccc(N)cc1, CCC1(CCC(=O)NC1=O)c1ccc(N)cc1, CCC1(CCC(=O)NC1=O)c1ccc(N)cc1
aminoguanidine	NNC(N)=N, NNC(N)=N
aminohydroxybutyric-acid	NCC(O)CC(O)=O
aminolevulinic-acid-benzyl-ester	NCC(=O)CCC(=O)OCc1ccccc1
aminomethyltransferase	CC1CCN=C(N)S1
aminopentamide	CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C
aminophylline	Cn1c2nc[nH]c2c(=O)n(C)c1=O, Cn1c2nc[nH]c2c(=O)n(C)c1=O
aminopterin	Nc1nc(N)c2nc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)cnc2n1, Nc1nc(N)c2nc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)cnc2n1
aminopurvalanol-a	CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1, CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1
aminosalicylate	Nc1ccc(C(O)=O)c(O)c1, Nc1ccc(C(O)=O)c(O)c1, Nc1ccc(C(O)=O)c(O)c1
aminothiadiazole	Nc1nncs1, Nc1nncs1
aminothiazole	Nc1nccs1, Nc1nccs1, Nc1nccs1
amiodarone	CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1, CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1, CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
amiprilose	CN(C)CCCO[C@H]1[C@H](O[C@@H]2OC(C)(C)O[C@H]12)[C@H](O)CO
amisulpride	CCN1CCCC1CNC(=O)c1cc(c(N)cc1OC)S(=O)(=O)CC, CCN1CCCC1CNC(=O)c1cc(c(N)cc1OC)S(=O)(=O)CC
amitifadine	Clc1ccc(cc1Cl)C12CC1CNC2
amitraz	CN(\C=N\c1ccc(C)cc1C)\C=N\c1ccc(C)cc1C
amitriptyline	CN(C)CCC=C1c2ccccc2CCc2ccccc12, CN(C)CCC=C1c2ccccc2CCc2ccccc12
amlexanox	CC(C)c1ccc2oc3nc(N)c(cc3c(=O)c2c1)C(O)=O, CC(C)c1ccc2oc3nc(N)c(cc3c(=O)c2c1)C(O)=O
amlodipine	CCOC(=O)C1=C(COCCN)NC(C)=C(C1c1ccccc1Cl)C(=O)OC, CCOC(=O)C1=C(COCCN)NC(C)=C(C1c1ccccc1Cl)C(=O)OC, CCOC(=O)C1=C(COCCN)NC(C)=C(C1c1ccccc1Cl)C(=O)OC, CCOC(=O)C1=C(COCCN)NC(C)=C(C1c1ccccc1Cl)C(=O)OC, CCOC(=O)C1=C(COCCN)NC(C)=C(C1c1ccccc1Cl)C(=O)OC, CCOC(=O)C1=C(COCCN)NC(C)=C(C1c1ccccc1Cl)C(=O)OC
ammonium-glycyrrhizinate	C[C@]12CC[C@@](C)(C[C@H]1C1=CC(=O)[C@@H]3[C@]4(C)CC[C@H](O[C@H]5O[C@@H]([C@@H](O)[C@H](O)[C@@H]5O[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)C(O)=O)C(O)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(O)=O, C[C@]12CC[C@@](C)(C[C@H]1C1=CC(=O)[C@@H]3[C@]4(C)CC[C@H](O[C@H]5O[C@@H]([C@@H](O)[C@H](O)[C@@H]5O[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)C(O)=O)C(O)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(O)=O
ammonium-lactate	N.CC(O)C(O)=O
ammonium-perfluorocaprylate	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
AMN-082	C(CNC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1, C(CNC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1
amodiaquine	CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O, CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
amonafide	CN(C)CCN1C(=O)c2cccc3cc(N)cc(C1=O)c23
amorolfine	CCC(C)(C)c1ccc(CC(C)CN2C[C@H](C)O[C@H](C)C2)cc1, CCC(C)(C)c1ccc(CC(C)CN2C[C@H](C)O[C@H](C)C2)cc1
amoxapine	Clc1ccc2Oc3ccccc3N=C(N3CCNCC3)c2c1, Clc1ccc2Oc3ccccc3N=C(N3CCNCC3)c2c1, Clc1ccc2Oc3ccccc3N=C(N3CCNCC3)c2c1
amoxicillin	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O, CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O, CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O, CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O, CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O, CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O
AMPA-(RS)	Cc1onc(O)c1CC(N)C(O)=O, Cc1onc(O)c1CC(N)C(O)=O
AMPA-(S)	Cc1onc(O)c1C[C@H](N)C(O)=O
ampalex	O=C(N1CCCCC1)c1ccc2nccnc2c1
amperozide	CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
amphotericin-b	C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O, C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O, C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O, C[C@H]1O[C@@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O
ampicillin	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O, CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O, CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O, CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O, CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O, CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O, CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O, CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(O)=O
ampiroxicam	CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)c2ccccc12)C(=O)Nc1ccccn1, CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)c2ccccc12)C(=O)Nc1ccccn1, CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)c2ccccc12)C(=O)Nc1ccccn1, CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)c2ccccc12)C(=O)Nc1ccccn1, CCOC(=O)OC(C)OC1=C(N(C)S(=O)(=O)c2ccccc12)C(=O)Nc1ccccn1
amprenavir	CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
amprolium	CCCc1ncc(C[n+]2ccccc2C)c(N)n1, CCCc1ncc(C[n+]2ccccc2C)c(N)n1
ampyrone	Cc1c(N)c(=O)n(-c2ccccc2)n1C
amrinone	Nc1cc(c[nH]c1=O)-c1ccncc1
amrubicin	CC(=O)[C@@]1(N)C[C@H](O[C@H]2C[C@H](O)[C@H](O)CO2)c2c(O)c3C(=O)c4ccccc4C(=O)c3c(O)c2C1, CC(=O)[C@@]1(N)C[C@H](O[C@H]2C[C@H](O)[C@H](O)CO2)c2c(O)c3C(=O)c4ccccc4C(=O)c3c(O)c2C1
amsacrine	COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12, COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12
amthamine	Cc1nc(N)sc1CCN
amtolmetin-guacil	COc1ccccc1OC(=O)CNC(=O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C
amuvatinib	S=C(NCc1ccc2OCOc2c1)N1CCN(CC1)c1ncnc2c3ccccc3oc12
